0011150999625;http://world-en.openfoodfacts.org/product/0011150999625/roundy-s-yellow-mustard;usda-ndb-import;1489055248;2017-03-09T10:27:28Z;1587573056;2020-04-22T16:30:56Z;Roundy's, yellow mustard;;;;;Roundy's;roundy-s;Groceries, Condiments, Sauces, Mustards, Yellow mustards;en:groceries,en:condiments,en:sauces,en:mustards,en:yellow-mustards;Groceries,Condiments,Sauces,Mustards,Yellow-mustards;;;;;;;;;;;;;;;United States;en:united-states;United States;Vinegar, water mustard seed, salt, turmeric, paprika.;;;;;;1 tsp (5 g);5;;0;;;;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:yellow-mustards;Yellow-mustards;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011153092842;http://world-en.openfoodfacts.org/product/0011153092842/foodtown-swiss-cheese;usda-ndb-import;1489077939;2017-03-09T16:45:39Z;1587589325;2020-04-22T21:02:05Z;Foodtown, swiss cheese;;;;;Foodtown,  Foodtown  Inc.;foodtown,foodtown-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt and enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:cheeses;Cheeses;;;;;;;;1494;1494;;28.57;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;0;;;;;;;;;0;;;28.57;;;;0.535;0.214;;0.0003213;;;;;0;;;;;;;;;;;;;;0.893;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0011153093542;http://world-en.openfoodfacts.org/product/0011153093542/foodtown-moneterey-jack-cheese-with-jalapeno-peppers;usda-ndb-import;1489077940;2017-03-09T16:45:40Z;1587589325;2020-04-22T21:02:05Z;Foodtown, moneterey jack cheese with jalapeno peppers;;;;;Foodtown,  Foodtown  Inc.;foodtown,foodtown-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, jalapeno peppers, cheese culture, salt and enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;15;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:cheeses;Cheeses;;;;;;;;1494;1494;;28.57;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.5175;0.607;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0011153093627;http://world-en.openfoodfacts.org/product/0011153093627/sharp-cheddar-cheese;org-database-usda;1587664496;2020-04-23T17:54:56Z;1587664496;2020-04-23T17:54:56Z;Sharp cheddar cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese cultures, salt, enzymes, annatto (vegetable color).;;;;;;1 ONZ (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;19.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011153093719;http://world-en.openfoodfacts.org/product/0011153093719/pepper-jack-cheese;org-database-usda;1587664633;2020-04-23T17:57:13Z;1587664633;2020-04-23T17:57:13Z;Pepper jack cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized milk, red and green jalapeno peppers, salt, enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;15;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;21.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;21.43;;;;1.5175;0.607;;0.0004287;;;;;0;;;;;;;;;;;;;;0.536;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0011153099681;http://world-en.openfoodfacts.org/product/0011153099681/crushed-pineapple-in-100-pineapple-juice-foodtown;usda-ndb-import;1489093880;2017-03-09T21:11:20Z;1587593308;2020-04-22T22:08:28Z;Crushed Pineapple In 100% Pineapple Juice;;;;;Foodtown;foodtown;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pineapple, pineapple juice.;;;;;;0.5 cup (122 g);122;;0;;;;0;;;0;;;-3;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:canned-fruits;Canned fruits;;;;;;;;238;238;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.93;11.48;;;;;;;;;0.8;;;0;;;;0;0;;0;;;;;0.0049;;;;;;;;;;;;0.123;;0;;0.0003;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0011153101087;http://world-en.openfoodfacts.org/product/0011153101087/california-seedless-raisins-foodtwon;usda-ndb-import;1489133946;2017-03-10T08:19:06Z;1587596968;2020-04-22T23:09:28Z;California Seedless Raisins;;;;;Foodtwon;foodtwon;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Raisins, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:fruits-and-vegetables-based-foods,en:dried-products,en:fruits-based-foods,en:dried-plant-based-foods,en:dried-fruits,en:raisins;Plant-based foods and beverages,Plant-based foods,Snacks,Fruits and vegetables based foods,Dried products,Fruits based foods,Dried plant-based foods,Dried fruits,Raisins;;;;;;;;;;;;;;;United States;en:united-states;United States;Raisins a fat, cholesterol and gluten free food.;;;;;;1 BOX (28 g);28;;0;;;;0;;;0;;;2;b;;Fruits and vegetables;Dried fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTWON;en:raisins;Raisins;;;;;;;;1343;1343;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.57;71.43;;;;;;;;;7.1;;;3.57;;;;0.0625;0.025;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00257;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011153101148;http://world-en.openfoodfacts.org/product/0011153101148/california-seedless-raisins-foodtown;usda-ndb-import;1489133946;2017-03-10T08:19:06Z;1587596968;2020-04-22T23:09:28Z;California Seedless Raisins;;;;;Foodtown;foodtown;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Raisins, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:fruits-and-vegetables-based-foods,en:dried-products,en:fruits-based-foods,en:dried-plant-based-foods,en:dried-fruits,en:raisins;Plant-based foods and beverages,Plant-based foods,Snacks,Fruits and vegetables based foods,Dried products,Fruits based foods,Dried plant-based foods,Dried fruits,Raisins;;;;;;;;;;;;;;;United States;en:united-states;United States;Raisins;;;;;;0.25 cup (40 g);40;;0;;;;0;;;0;;;3;c;1;Fruits and vegetables;Dried fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:raisins;Raisins;;;;;;;;1360;1360;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.5;72.5;;;;;;;;;5;;;2.5;;;;0.0625;0.025;;0;;;;;0;;;;;;;;;;;;0.775;;0.05;;0.0027;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011153101285;http://world-en.openfoodfacts.org/product/0011153101285/california-seedless-raisins-foodtown;usda-ndb-import;1489133946;2017-03-10T08:19:06Z;1587596968;2020-04-22T23:09:28Z;California Seedless Raisins;;;;;Foodtown;foodtown;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Raisins, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:fruits-and-vegetables-based-foods,en:dried-products,en:fruits-based-foods,en:dried-plant-based-foods,en:dried-fruits,en:raisins;Plant-based foods and beverages,Plant-based foods,Snacks,Fruits and vegetables based foods,Dried products,Fruits based foods,Dried plant-based foods,Dried fruits,Raisins;;;;;;;;;;;;;;;United States;en:united-states;United States;Raisins;;;;;;0.25 cup (40 g);40;;0;;;;0;;;0;;;3;c;1;Fruits and vegetables;Dried fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:raisins;Raisins;;;;;;;;1360;1360;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.5;72.5;;;;;;;;;5;;;2.5;;;;0.0625;0.025;;0;;;;;0;;;;;;;;;;;;0.775;;0.05;;0.0027;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011153102190;http://world-en.openfoodfacts.org/product/0011153102190/pitted-prunes-dried-plums-foodtown;usda-ndb-import;1489133947;2017-03-10T08:19:07Z;1587596969;2020-04-22T23:09:29Z;Pitted Prunes Dried Plums;;;;;Foodtown;foodtown;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Prunes, potassium sorbate added as a preservative.;;;;;;0.25 cup (40 g);40;;0;;;;0;;;0;;;3;c;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Foodtown, Inc.;en:snacks;Snacks;;;;;;;;1151;1151;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;65;32.5;;;;;;;;;5;;;2.5;;;;0.03;0.012;;0.000375;;;;;0.006;;;;;;;;;;;;0.725;;0;;0.0009;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011153147139;http://world-en.openfoodfacts.org/product/0011153147139/concord-grape-jelly-grape;org-database-usda;1587670507;2020-04-23T19:35:07Z;1587670507;2020-04-23T19:35:07Z;Concord grape jelly, grape;;;;;;;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Concord grape juice (grape juice concentrate and water), corn syrup, high fructose corn syrup, pectin, citric acid, sodium citrate.;;;;;;1 Tbsp (20 g);20;;3;;en:e330,en:e331,en:e440,en:e440i;E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;30;;;;;;;;;;;;0;;;;0.0625;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011153147160;http://world-en.openfoodfacts.org/product/0011153147160/concord-grape-jelly-sweetened-with-grape-juice-concentrate-concord-grape;org-database-usda;1587670507;2020-04-23T19:35:07Z;1587670507;2020-04-23T19:35:07Z;Concord grape jelly sweetened with grape juice concentrate, concord grape;;;;;;;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Concord grape juice (water and grape juice concentrate). corn syrup, high fructose corn syrup, pectin, malic acid, sodium citrate.;;;;;;1 Tbsp (20 g);20;;3;;en:e296,en:e331,en:e440,en:e440i;E296 - Malic acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;40;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011153147566;http://world-en.openfoodfacts.org/product/0011153147566/concord-grape-jam;org-database-usda;1587670507;2020-04-23T19:35:07Z;1587670508;2020-04-23T19:35:08Z;Concord grape jam;;;;;;;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Concord grape puree, high fructose corn syrup, corn syrup, pectin, citric acid.;;;;;;1 Tbsp (20 g);20;;2;;en:e330,en:e440,en:e440i;E330 - Citric acid,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;45;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011153147658;http://world-en.openfoodfacts.org/product/0011153147658/sweet-tangy-strawberry-spread-sweet-tangy;org-database-usda;1587670507;2020-04-23T19:35:07Z;1587670507;2020-04-23T19:35:07Z;Sweet & tangy strawberry spread, sweet & tangy;;;;;;;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Strawberries, corn syrup, high fructose corn syrup, water, sugar, pectin, citric acid, sodium benzoate as a preservative.;;;;;;1 Tbsp (20 g);20;;2;;en:e330,en:e440,en:e440i;E330 - Citric acid,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FOODTOWN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;35;;;;;;;;;;;;0;;;;0.0625;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
