0021130294848;http://world-en.openfoodfacts.org/product/0021130294848/spring-water-refreshe;usda-ndb-import;1489075891;2017-03-09T16:11:31Z;1587587945;2020-04-22T20:39:05Z;Spring Water;;;;;Refreshe,  Safeway  Inc.;refreshe,safeway-inc;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Spring water;;;;;;1 BOTTLE (500 ml);500;;0;;;;0;;;0;;;;;1;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294855;http://world-en.openfoodfacts.org/product/0021130294855/caffeine-free-club-soda-refreshe;usda-ndb-import;1489075891;2017-03-09T16:11:31Z;1587587945;2020-04-22T20:39:05Z;Caffeine free club soda;;;;;Refreshe,  Safeway  Inc.;refreshe,safeway-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, sodium citrate.;;;;;;1 CAN (355 ml);355;;1;;en:e331;E331 - Sodium citrates;0;;;0;;;;;3;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:sodas;Sodas;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294862;http://world-en.openfoodfacts.org/product/0021130294862/lemon-flavored-seltzer-water-lemon-safeway-inc;usda-ndb-import;1489071335;2017-03-09T14:55:35Z;1587584780;2020-04-22T19:46:20Z;Lemon flavored seltzer water, lemon;;;;;Safeway  Inc.;safeway-inc;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, natural flavors.;;;;;;12 OZA (360 ml);360;;0;;;;0;;;0;;;;;4;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294886;http://world-en.openfoodfacts.org/product/0021130294886/raspberry-flavored-seltzer-water-raspberry-refreshe;usda-ndb-import;1489075891;2017-03-09T16:11:31Z;1587587945;2020-04-22T20:39:05Z;Raspberry flavored seltzer water, raspberry;;;;;Refreshe,  Safeway  Inc.;refreshe,safeway-inc;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, natural flavors.;;;;;;12 OZA (360 ml);360;;0;;;;0;;;0;;;;;4;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294893;http://world-en.openfoodfacts.org/product/0021130294893/lemon-lime-flavored-seltzer-water-lemon-lime;org-database-usda;1587644886;2020-04-23T12:28:06Z;1587644886;2020-04-23T12:28:06Z;Lemon lime flavored seltzer water, lemon lime;;;;;;;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, natural flavors.;;;;;;12 OZA (360 ml);360;;0;;;;0;;;0;;;;;4;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294909;http://world-en.openfoodfacts.org/product/0021130294909/lemon-lime-seltzer-water-safeway-inc;usda-ndb-import;1489071965;2017-03-09T15:06:05Z;1587585237;2020-04-22T19:53:57Z;Lemon lime seltzer water;;;;;Safeway  Inc.;safeway-inc;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, natural flavors.;;;;;;12 OZA (360 ml);360;;0;;;;0;;;0;;;;;4;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294916;http://world-en.openfoodfacts.org/product/0021130294916/caffeine-free-diet-tonic-water-refreshe;usda-ndb-import;1489073189;2017-03-09T15:26:29Z;1587586109;2020-04-22T20:08:29Z;Caffeine free diet tonic water;;;;;Refreshe,  Safeway  Inc.;refreshe,safeway-inc;Beverages, Waters;en:beverages,en:waters;Beverages,Waters;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, citric acid, sodium citrate, natural flavor, sodium benzoate (preservative), sodium saccharin (5mg/fl oz), quinine hydrochloride.;;;;;;1 CAN (355 ml);355;;4;;en:e211,en:e330,en:e331,en:e954;E211 - Sodium benzoate,E330 - Citric acid,E331 - Sodium citrates,E954 - Saccharin and its salts;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:waters;Waters;;;;;;;;4;4;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.56;0;;;;;;;;;;;;0;;;;0.075;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130294923;http://world-en.openfoodfacts.org/product/0021130294923/the-snack-artist-traditional-snack-mix;usda-ndb-import;1489073192;2017-03-09T15:26:32Z;1587586113;2020-04-22T20:08:33Z;The snack artist, traditional snack mix;;;;;The Snack Artist,  Safeway  Inc.;the-snack-artist,safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacinamide, reduced iron, thiamin mononitrate, riboflavin, folic acid), whole wheat, degermed yellow corn meal, vegetable oil (contains one or more of the following oils: canola, sunflower), sugar, contains 2% or less of: salt, rye flour, maltodextrin, natural flavor (contains milk), yeast, hydrolyzed corn protein, molasses, sodium bicarbonate, garlic, onion powder, corn flour, caramel color, malt syrup, calcium carbonate, spices, dextrose, yeast extract, trisodium phosphate, disodium inosinate and disodium guanylate, sodium ascorbate, citric acid, bht (a preservative), reduced iron, caraway seed, fumaric acid, sodium diacetate, vitamin a palmitate, zinc oxide, niacinamide, vitamin d, folic acid, pyridoxine hydrochloride, riboflavin, thiamin mononitrate, vitamin b12.;en:milk;;;;;0.5 cup (29 g);29;;8;;en:e150c,en:e262,en:e262ii,en:e297,en:e321,en:e330,en:e339,en:e339iii,en:e627,en:e631;E150c - Ammonia caramel,E262 - Sodium acetates,E262ii - Sodium diacetate,E297 - Fumaric acid,E321 - Butylated hydroxytoluene,E330 - Citric acid,E339 - Sodium phosphates,E339iii - Trisodium phosphate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;11;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;1874;1874;;13.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.41;6.9;;;;;;;;;3.4;;;6.9;;;;1.81;0.724;;0.0001035;;0;;;0;0;0.000234;0.002759;0.000276;;;0.00000083;;;;;;;0.069;;0.00931;;0.00103;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021130294930;http://world-en.openfoodfacts.org/product/0021130294930/potato-chips-the-snack-artist;usda-ndb-import;1489075890;2017-03-09T16:11:30Z;1587587945;2020-04-22T20:39:05Z;Potato chips;;;;;The Snack Artist,  Safeway  Inc.;the-snack-artist,safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Potatoes, vegetable oil (contains one or more of the following: corn, sunflower, or canola oil), sugar, salt, dextrose, paprika (color), corn starch, tomato powder, spice, onion powder, gum arabic, torula yeast, garlic powder, paprika oleoresin (color), malted barley flour, yeast extract, citric acid, and hickory & mesquite smoke flavoring.;;;;;;1 ONZ (28 g);28;;3;;en:e160c,en:e330,en:e414;E160c - Paprika extract,E330 - Citric acid,E414 - Acacia gum;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2243;2243;;28.57;3.57;;;;;;;;;;;;;;;7.14;17.86;;;;;;;;;;;;;;;;;0;0;60.71;7.14;;;;;;;;;3.6;;;7.14;;;;1.25;0.5;;0.0002142;;;;;0.0321;0.321;;0.004286;0.000714;;0.000029;;;0.001429;;;1;;0.018;0.143;0;0.057;0.00107;0.000571;0;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130294947;http://world-en.openfoodfacts.org/product/0021130294947/snack-mix-safeway-inc;usda-ndb-import;1489071335;2017-03-09T14:55:35Z;1587584780;2020-04-22T19:46:20Z;Snack mix;;;;;Safeway  Inc.;safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), degerminated corn meal, whole wheat flour, vegetable oil (high oleic canola and/or soybean), sugar, contains 2% or less of: maltodextrin, salt, molasses, rye flour, hydrolyzed corn protein, caramel color, onion powder, yeast, spice, garlic powder, natural flavor, calcium carbonate, fumaric acid, tripotassium phosphate, barley malt extract, dextrose, sodium bicarbonate, disodium guanylate, disodium inosinate, mixed tocopherols (antioxidant), reduced iron, sodium ascorbate (vitamin c), bht (preservative), zinc oxide, niacin, vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamine mononitrate), folic acid, vitamin a palmitate, vitamin b12, vitamin d, milk.;en:milk;;;;;0.5 cup (29 g);29;;7;;en:e150c,en:e297,en:e301,en:e321,en:e340,en:e340iii,en:e627,en:e631;E150c - Ammonia caramel,E297 - Fumaric acid,E301 - Sodium ascorbate,E321 - Butylated hydroxytoluene,E340 - Potassium phosphates,E340iii - Tripotassium phosphate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;11;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;1874;1874;;12.07;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.41;6.9;;;;;;;;;3.4;;;6.9;;;;1.81;0.724;;0;;0;;;0;0;0.000352;0.004138;0.000276;;0.000345;0.00000083;;;;;0;;0;;0.00828;;0.00207;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021130294954;http://world-en.openfoodfacts.org/product/0021130294954/cheddar-snack-mix-safeway-inc;usda-ndb-import;1489071335;2017-03-09T14:55:35Z;1587584781;2020-04-22T19:46:21Z;Cheddar Snack Mix;;;;;Safeway  Inc.;safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacinamide, reduced iron, thiamin mononitrate, riboflavin, folic acid), degermed yellow corn meal, whole wheat, vegetable oil (contains one or more of the following oils (contains one or more of the following oils: canola sunflower, soybean), sugar, whey, contains 2% or less of: buttermilk, corn syrup solids, salt, cheddar cheese (cultured milk, calcium chloride, salt, enzymes), yeast, sour cream powder (cream, nonfat dry milk, cultures), natural flavor, maltodextrin, molasses, sodium bicarbonate, onion powder, malt syrup, calcium carbonate, ammonium bicarbonate, color (yellow lakes 5 & 6, annatto extract), monocalcium phosphate, trisodium phosphate, spices, sodium ascorbate, enzymes, bht (a preservative), reduced iron, vitamin a palmitate, zinc oxide, niacinamide, vitamin d, folic acid, pyridoxine hydrochloride, riboflavin, thiamin mononitrate, vitamin b12.;en:milk,en:soybeans;;;;;0.5 cup (30 g);30;;4;;en:e160b,en:e321,en:e339,en:e339iii,en:e341,en:e341i;E160b - Annatto,E321 - Butylated hydroxytoluene,E339 - Sodium phosphates,E339iii - Trisodium phosphate,E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;1812;1812;;11.67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.33;10;;;;;;;;;3.3;;;6.67;;;;1.8325;0.733;;0.0000999;;0;;;0;0;0.000113;0.002667;0.000133;;;0.0000004;;;;;;;0.067;;0.006;;0.001;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130294961;http://world-en.openfoodfacts.org/product/0021130294961/snack-mix-safeway-inc;usda-ndb-import;1489073190;2017-03-09T15:26:30Z;1587586111;2020-04-22T20:08:31Z;Snack Mix;;;;;Safeway  Inc.;safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), degerminated corn meal, whole wheat flour, vegetable oil (high oleic canola and/or sunflower and/or soybean), sugar, whey, contains 2% or less of: buttermilk powder, corn syrup solids, salt, cheddar cheese (cultured milk, salt, enzymes), molasses, natural flavor, sour cream powder (cream, nonfat milk, cultures), maltodextrin, color (oleoresin paprika, annatto), barley malt extract, calcium carbonate, sodium bicarbonate, tripotassium phosphate, ammonium bicarbonate, onion powder, monocalcium phosphate, spice, yeast, mixed tocopherols (antioxidant), reduced iron, sodium ascorbate (vitamin c), bht (preservative), zinc oxide, niacin, vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamine mononitrate), folic acid, vitamin a palmitate, vitamin b12, vitamin d, milk.;;;;;;0.5 cup (30 g);30;;8;;en:e160b,en:e170,en:e301,en:e306,en:e321,en:e340,en:e340iii,en:e341,en:e341i,en:e500,en:e500ii;E160b - Annatto,E170 - Calcium carbonate,E301 - Sodium ascorbate,E306 - Tocopherol-rich extract,E321 - Butylated hydroxytoluene,E340 - Potassium phosphates,E340iii - Tripotassium phosphate,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;1812;1812;;11.67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.33;10;;;;;;;;;3.3;;;6.67;;;;1.8325;0.733;;0;;0;;;0;0;0.00034;0;0.000267;;0.000333;0.0000004;;;;;0;;0.133;;0.00733;;0.002;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130294978;http://world-en.openfoodfacts.org/product/0021130294978/potato-chips-kettle;usda-ndb-import;1489073190;2017-03-09T15:26:30Z;1587586111;2020-04-22T20:08:31Z;Potato chips;;;;;Kettle,  Safeway  Inc.;kettle,safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Potatoes, vegetable oil (contains one or more of the following: corn, sunflower, or canola oil), dextrose, maltodextrin, salt, spices, onion powder, yeast extract, natural flavor, garlic powder, citric acid, and extractives of paprika (color).;;;;;;1 ONZ (28 g);28;;1;;en:e330;E330 - Citric acid;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2243;2243;;28.57;3.57;;;;;;;;;;;;;;;7.14;17.86;;;;;;;;;;;;;;;;;0;0;60.71;7.14;;;;;;;;;3.6;;;7.14;;;;1.16;0.464;;0;;;;;0.0321;0.321;;0.004286;0.000714;;;;;0.001429;;;1.039;;0.018;0.143;0;0.057;0.00107;0.000571;0;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130294985;http://world-en.openfoodfacts.org/product/0021130294985/potato-chips-kettle;usda-ndb-import;1489071335;2017-03-09T14:55:35Z;1587584780;2020-04-22T19:46:20Z;Potato chips;;;;;Kettle,  Safeway  Inc.;kettle,safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Potatoes, vegetable oil (contains one or more of the following: corn, sunflower, or canola), maltodextrin (from corn), sea salt, black pepper, garlic powder, onion powder, yeast extract, and natural flavor.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;13;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2243;2243;;28.57;3.57;;;;;;;;;;;;;;;7.14;17.86;;;;;;;;;;;;;;;;;0;0;60.71;7.14;;;;;;;;;3.6;;;7.14;;;;1.5175;0.607;;0;;;;;0.0321;0.321;;0.004286;0.000714;;0.000029;;;0.001429;;;1.021;;0.018;0.143;0;0.057;0.00107;0.000571;0;;;;;;;;;;;;;;;;;13;;;;;;;;
