0030243657013;http://world-en.openfoodfacts.org/product/0030243657013/wildflower-100-pure-honey;org-database-usda;1587662575;2020-04-23T17:22:55Z;1587662575;2020-04-23T17:22:55Z;Wildflower 100% pure honey;;;;;;;Spreads, Breakfasts, Bee products, Farming products, Sweet spreads, Sweeteners, Honeys;en:spreads,en:breakfasts,en:bee-products,en:farming-products,en:sweet-spreads,en:sweeteners,en:honeys;Spreads,Breakfasts,Bee products,Farming products,Sweet spreads,Sweeteners,Honeys;;;;;;;;;;;;;;;United States;en:united-states;United States;;;;;;;1 Tbsp (22 g);22;;;;;;;;;;;;;;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:honeys;Honeys;;;;;;;;1218;1218;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.27;72.73;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030243670159;http://world-en.openfoodfacts.org/product/0030243670159/onion-petals;org-database-usda;1587662331;2020-04-23T17:18:51Z;1587662331;2020-04-23T17:18:51Z;Onion petals;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Onion petals (onion, non-hydrogenated canola oil and/or sunflower oil and/or palm oil [with vitamin e (mixed tocopherols) and ascorbyl palmitate added to preserve freshness], dextrin, sea salt), seasoning (cane sugar, salt, spices, chili pepper, tomato powder, tapioca maltodextrin, onion powder, yeast extract, garlic powder, contains 2% or less of: lime juice, citric acid, paprika extract [color], natural flavors, safflower and/or sunflower oil [processing aid], silicon dioxide (processing aid).;;;;;;13 CHIPS (30 g);30;;3;;en:e1400,en:e160c,en:e330;E1400 - Dextrin,E160c - Paprika extract,E330 - Citric acid;0;;;0;;;18;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;VEGGIE ZEN;en:snacks;Snacks;;;;;;;;2092;2092;;30;1.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;63.33;30;;;;;;;;;6.7;;;3.33;;;;2.9175;1.167;;;;;;;;;;;;;;;;;;;0;;0.697;;0;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0030243670173;http://world-en.openfoodfacts.org/product/0030243670173/ranch-mixed-veggies;org-database-usda;1587666940;2020-04-23T18:35:40Z;1587666940;2020-04-23T18:35:40Z;Ranch mixed veggies;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Mixed veggies (sweet potatoes, squash, carrots, green beans, taro, non-hydrogenated canola, sunflower and/or palm oil [with vitamin e (mixed tocopherols) and ascorbyl palmitate added to preserve freshness], dextrin, sea salt), ranch seasoning (salt, cane sugar, tomato powder, whey, cheddar cheese [milk, cultures, salt, enzymes], natural flavors, onion powder, yeast extract, spices, contains 2% or less of: garlic powder, lactic acid, silicon dioxide [processing aid]), high oleic canola and/or sunflower oil.;en:milk;;;;;15 CHIPS (30 g);30;;2;;en:e1400,en:e270;E1400 - Dextrin,E270 - Lactic acid;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;VEGGIE ZEN;en:snacks;Snacks;;;;;;;;1954;1954;;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;60;13.33;;;;;;;;;6.7;;;3.33;;;;2.5825;1.033;;;;;;;;;;;;;;;;;;;0;;0.117;;0.00333;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0030243681032;http://world-en.openfoodfacts.org/product/0030243681032/ranch-seasoned-pita-pieces-ranch;org-database-usda;1587674412;2020-04-23T20:40:12Z;1587674412;2020-04-23T20:40:12Z;Ranch seasoned pita pieces, ranch;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Pita chips (wheat flour, sunflower oil, whole wheat flour, 2% or less of the following: sugar, salt, oat fiber, yeast, natural flavor, ascorbic acid), seasoning (salt, cane sugar, tomato powder, whey, cheddar cheese [milk, cultures, salt, enzymes], natural flavors, onion powder, yeast extract, spices, contains 2% of less of: garlic powder, lactic acid, silicon dioxide [processing aid]).;en:gluten,en:milk;;;;;1 Tbsp (7 g);7;;1;;en:e270;E270 - Lactic acid;0;;;0;;;15;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;1795;1795;;14.29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.43;0;;;;;;;;;0;;;14.29;;;;3.5725;1.429;;;;;;;;;;;;;;;;;;;0.143;;0.043;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0030243686716;http://world-en.openfoodfacts.org/product/0030243686716/cherry-cranberry-pecano-waymouth-farms-inc;usda-ndb-import;1489094225;2017-03-09T21:17:05Z;1587593530;2020-04-22T22:12:10Z;Cherry Cranberry Pecano;;;;;Waymouth Farms  Inc.;waymouth-farms-inc;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Cherry flavored cranberries (cranberries, sugar, cherry juice concentrate, citric acid, natural cherry flavor with other natural flavors, elderberry juice concentrate, sunflower oil), honey toasted pecans [pecans, sucrose, vegetable oil (canola, sunflower, and/or soybean), wheat starch, maltodextrin, honey, salt, xanthan gun, soy lecithin].;;;;;;1 PACKAGE (21 g);21;;2;;en:e322,en:e322i,en:e330;E322 - Lecithins,E322i - Lecithin,E330 - Citric acid;0;;;0;;;11;d;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;1795;1795;;19.05;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;61.9;47.62;;;;;;;;;4.8;;;0;;;;0.2975;0.119;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0030243686730;http://world-en.openfoodfacts.org/product/0030243686730/raspberry-cranberry-walnut-frisco-waymouth-farms-inc;usda-ndb-import;1489094228;2017-03-09T21:17:08Z;1587593532;2020-04-22T22:12:12Z;Raspberry Cranberry Walnut Frisco;;;;;Waymouth Farms  Inc.;waymouth-farms-inc;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Glazed walnuts [walnuts, sugar, corn syrup, sesame seeds, salt, canola oil, soy lecithin (an emulsifier), flavoring (natural flavors, caramel color (contains sulfites), xanthan gum, fd&c red #40)], raspberry flavored cranberries [cranberries, sugar, natural flavors, citric acid, sunflower oil, elderberry juice concentrate (color)].;en:sulphur-dioxide-and-sulphites;;;;;1 PACKAGE (21 g);21;;5;;en:e129,en:e150c,en:e322,en:e322i,en:e330,en:e415;E129 - Allura red ac,E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;11;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;1795;1795;;19.05;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;52.38;;;;;;;;;4.8;;;4.76;;;;0.4175;0.167;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0030243686754;http://world-en.openfoodfacts.org/product/0030243686754/salad-pizazz-roasted-salted-sunflower-nuts-waymouth-farms-inc;usda-ndb-import;1489074142;2017-03-09T15:42:22Z;1587586729;2020-04-22T20:18:49Z;Salad Pizazz!, Roasted & Salted Sunflower Nuts;;;;;Waymouth Farms  Inc.;waymouth-farms-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Sunflower nuts, vegetable oil (canola, sunflower, and/or soybean), salt.;;;;;;1 PACKAGE (28 g);28;;0;;;;0;;;0;;;13;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:snacks;Snacks;;;;;;;;2540;2540;;50;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;21.43;3.57;;;;;;;;;10.7;;;21.43;;;;1.0275;0.411;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00386;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0030243696036;http://world-en.openfoodfacts.org/product/0030243696036/cherry-cranberry-pecano-waymouth-farms-inc;usda-ndb-import;1489060970;2017-03-09T12:02:50Z;1587577135;2020-04-22T17:38:55Z;Cherry cranberry pecano;;;;;Waymouth Farms  Inc.;waymouth-farms-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cherry flavored cranberries (cranberries, sugar, cherry juice concentrate, citric acid, natural cherry flavor with other natural flavors, elderberry juice concentrate, sunflower oil), honey toasted pecans [pecans, sucrose, vegetable oil (canola, sunflower, and/or soybean), wheat starch, maltodextrin, honey, salt, xanthan gum, soy lecithin].;;;;;;1 Tbsp (7 g);7;;3;;en:e322,en:e322i,en:e330,en:e415;E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:snacks;Snacks;;;;;;;;1795;1795;;21.43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;42.86;;;;;;;;;0;;;0;;;;0.3575;0.143;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0030243696043;http://world-en.openfoodfacts.org/product/0030243696043/raspberry-cranberry-walnut-frisco-salad-pizazz;usda-ndb-import;1489140755;2017-03-10T10:12:35Z;1587633386;2020-04-23T09:16:26Z;Raspberry Cranberry Walnut Frisco;;;;;Salad Pizazz!;salad-pizazz;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Glazed walnuts [walnuts, sugar, corn syrup, sesame seeds, salt, canola oil, soy lecithin (an emulsifier), flavoring (natural flavors, caramel color (contains sulfites), xanthan gum, fd&c red #40)], raspberry flavored cranberries [cranberries, sugar, natural flavors, citric acid, sunflower oil, elderberry juice concentrate (color)].;en:sulphur-dioxide-and-sulphites;;;;;1 Tbsp (7 g);7;;5;;en:e129,en:e150c,en:e322,en:e322i,en:e330,en:e415;E129 - Allura red ac,E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;16;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;1795;1795;;21.43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.43;57.14;;;;;;;;;0;;;0;;;;0.3575;0.143;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0030243696081;http://world-en.openfoodfacts.org/product/0030243696081/strawberry-cranberry-honey-nut-salad-pizazz;usda-ndb-import;1489140758;2017-03-10T10:12:38Z;1587633388;2020-04-23T09:16:28Z;Strawberry Cranberry Honey Nut;;;;;Salad Pizazz!;salad-pizazz;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Strawberry flavored cranberries (natural flavors, cranberries, sugar, citric acid, sunflower oil, elderberry juice concentrate), honey toasted pecans [pecans, sucrose, vegetable oil (canola, sunflower, and/or soybean), wheat starch, maltodextrin, honey, salt, xanthan gum, soy lecithin], honey glazed walnut pieces [walnuts, sugar, honey, butter [cream, soy lecithin, salt], honey glazed sliced almonds [almonds, sugar, salt, honey];en:milk;;;;;1 Tbsp (7 g);7;;3;;en:e322,en:e322i,en:e330,en:e415;E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;15;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;1795;1795;;28.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;42.86;;;;;;;;;0;;;0;;;;0.3575;0.143;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0030243696098;http://world-en.openfoodfacts.org/product/0030243696098/pome-cranate-honey-walnut-fusion-salad-pizazz;usda-ndb-import;1489140757;2017-03-10T10:12:37Z;1587633387;2020-04-23T09:16:27Z;Pome Cranate Honey Walnut Fusion;;;;;Salad Pizazz!;salad-pizazz;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Pomegranate flavored cranberries [cranberries, sugar, pomegranate juice concentrate, malic acid, natural flavors, elderberry juice concentrate, sunflower oil], honey glazed walnuts [walnuts, sugar, butter (cream), seas salt, honey, soy lecithin (an emulsifier)].;;;;;;1 Tbsp (7 g);7;;2;;en:e296,en:e322,en:e322i;E296 - Malic acid,E322 - Lecithins,E322i - Lecithin;0;;;0;;;17;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:snacks;Snacks;;;;;;;;1795;1795;;21.43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;57.14;;;;;;;;;0;;;0;;;;0.535;0.214;;;;;;;;;;;;;;;;;;;0.143;;0.043;;0;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0030243696715;http://world-en.openfoodfacts.org/product/0030243696715/macadamia-delite-nuts-salad-pizza;usda-ndb-import;1489140757;2017-03-10T10:12:37Z;1587633387;2020-04-23T09:16:27Z;Macadamia Delite Nuts;;;;;Salad Pizza!;salad-pizza;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Mango flavored cranberries [cranberries, sugar, glycerine, citric acid, natural mango flavor with other natural flavors, sunflower oil.], honey glazed pecan pieces [pecans, sugar, honey, butter (cream), soy lecithin, salt], honey roasted macadamia nut pieces [macadamia nuts, sucrose, wheat starch, honey, calcium stearate, soy lecithin, maltodextrin, and lactose].;;;;;;0.25 cup (30 g);30;;4;;en:e322,en:e322i,en:e330,en:e422,en:e572;E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E422 - Glycerol,E572 - Magnesium stearate;0;;;0;;;13;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;2230;2230;;36.67;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;53.33;36.67;;;;;;;;;6.7;;;3.33;;;;0.0425;0.017;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0030243696739;http://world-en.openfoodfacts.org/product/0030243696739/crispy-onion-sesame-sensations-salad-pizazz;usda-ndb-import;1489140755;2017-03-10T10:12:35Z;1587633387;2020-04-23T09:16:27Z;Crispy Onion Sesame Sensations;;;;;Salad Pizazz!;salad-pizazz;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Honey roasted pumpkin seeds [pumpkin seeds, sucrose, wheat starch, honey, calcium stearate, soy lecithin, maltodextrin, and lactose], honey roasted sesame sticks [unbleached wheat flour (contains malted barley flour as a natural enzyme additive), soybean oil, sesame seeds, honey coating (sucrose, wheat starch, honey), bulgur wheat, tack blend (maltodextrin, xanthan gum), salt, turmeric (color), beet powder (color)], crispy onion pieces [onions, vegetable oil (rapeseed (canola)/palm), wheat flour, salt].;en:gluten,en:sesame-seeds;;;;;0.25 cup (25 g);25;;3;;en:e322,en:e322i,en:e415,en:e572;E322 - Lecithins,E322i - Lecithin,E415 - Xanthan gum,E572 - Magnesium stearate;0;;;0;;;17;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Waymouth Farms, Inc.;en:sauces;Sauces;;;;;;;;2343;2343;;40;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;40;8;;;;;;;;;4;;;12;;;;1.8;0.72;;0;;;;;0;;;;;;;;;;;;;;0.08;;0.0072;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
