0015400197502;http://world-en.openfoodfacts.org/product/0015400197502/natural-directions-organic-enriched-soymilk-original;usda-ndb-import;1489142110;2017-03-10T10:35:10Z;1587634628;2020-04-23T09:37:08Z;Natural directions, organic enriched soymilk, original;;;;;Natural Directions,  Western Family Foods  Inc.;natural-directions,western-family-foods-inc;Plant-based foods and beverages, Beverages, Plant-based beverages, Milk substitute, Plant milks;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:milk-substitute,en:plant-milks;Plant-based foods and beverages,Beverages,Plant-based beverages,Milk substitute,Plant milks;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Filtered water, whole organic soybeans, evaporated organic cane juice, natural flavors, calcium carbonate, sea salt, sodium citrate, potassium citrate, carrageenan, vitamin a palmitate, vitamin d2, vitamin e, vitamin b2, vitamin b12, zinc sulfate.;;;;;;1 cup (240 ml);240;;1;;en:e407;E407 - Carrageenan;0;;;0;;;-1;a;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:plant-milks;Plant milks;;;;;;;;159;159;;1.46;0.21;;;;;;;;;;;;;;;0.42;0.62;;;;;;;;;;;;;;;;;0;0;3.75;2.5;;;;;;;;;0.8;;;2.5;;;;0.115;0.046;;0.0000624;;0.00000125;;;0;0;0.000283;;0.000033;;0.000017;0.00000125;;;;;0.146;;0.125;0.033;0.0006;0.013;0.00062;0.000083;0;;;;;;;;;;;;;;;;;-1;;;;;;;;
0015400197519;http://world-en.openfoodfacts.org/product/0015400197519/natural-directions-organic-enriched-soymilk-vanilla;usda-ndb-import;1489142110;2017-03-10T10:35:10Z;1587634629;2020-04-23T09:37:09Z;Natural directions, organic enriched soymilk, vanilla;;;;;Natural Directions,  Western Family Foods  Inc.;natural-directions,western-family-foods-inc;Plant-based foods and beverages, Beverages, Plant-based beverages, Milk substitute, Plant milks;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:milk-substitute,en:plant-milks;Plant-based foods and beverages,Beverages,Plant-based beverages,Milk substitute,Plant milks;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Filtered water, whole organic soybeans ,evaporated organic cane juice, natural flavors, calcium carbonate, sea sat, organic vanilla extract, carrageenan, sodium citrate, potassium citrate, vitamin a palmitate, vitamin d2 vitamin e, vitamin b2, vitamin b12, zinc sulfate;;;;;;1 cup (240 ml);240;;1;;en:e407;E407 - Carrageenan;0;;;0;;;-1;a;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:plant-milks;Plant milks;;;;;;;;159;159;;1.46;0.21;;;;;;;;;;;;;;;0.42;0.62;;;;;;;;;;;;;;;;;0;0;4.17;2.92;;;;;;;;;0.8;;;2.5;;;;0.115;0.046;;0.0000624;;0.00000125;;;0;0;0.000283;;0.000033;;;0.00000125;;;;;0.146;;0.125;0.033;0.0006;0.013;0.00062;0.000083;0;;;;;;;;;;;;;;;;;-1;;;;;;;;
0015400200608;http://world-en.openfoodfacts.org/product/0015400200608/small-curd-cottage-cheese-western-family;usda-ndb-import;1489078071;2017-03-09T16:47:51Z;1587589501;2020-04-22T21:05:01Z;Small Curd Cottage Cheese;;;;;Western Family,  Western Family Foods  Inc.;western-family,western-family-foods-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured skim milk, cultured cream, whey, salt, potassium chloride, maltodextrin, citric acid, carrageenan, guar gum, locust bean gum, cultured dextrose, sorbic acid (to maintain freshness), natural flavors.;;;;;;0.5 cup (113 g);113;;5;;en:e200,en:e330,en:e407,en:e410,en:e412;E200 - Sorbic acid,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum;0;;;0;;;1;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:cheeses;Cheeses;;;;;;;;406;406;;3.98;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.018;3.54;3.54;;;;;;;;;0;;;10.62;;;;0.8175;0.327;;0.0000531;;;;;0.0011;;;;;;;;;;;;;;0.071;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0015400200707;http://world-en.openfoodfacts.org/product/0015400200707/western-family-large-curd-cottage-cheese;usda-ndb-import;1489066302;2017-03-09T13:31:42Z;1587580568;2020-04-22T18:36:08Z;Western family, large curd cottage cheese;;;;;Western Family;western-family;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk and cream. whey, salt, guar gum, citric acid,carrageenan, locust bean gum, polysorbate 80, acetylated monoglycerides, natural flavor, enzymes, carbon dioxide (to help protect flavor).;;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;2;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:cheeses;Cheeses;;;;;;;;406;406;;4.42;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.022;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;;;0.088;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0015400200806;http://world-en.openfoodfacts.org/product/0015400200806/western-family-sleek-lowfat-cottage-cheese;usda-ndb-import;1489066292;2017-03-09T13:31:32Z;1587580560;2020-04-22T18:36:00Z;Western family, sleek lowfat cottage cheese;;;;;Western Family;western-family;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk, whey, salt, guar gum, citric acid, carrageenan, locust bean gum, polysorbate 80, acetylated monoglycerides, natural flavor, vitamin a palmitate*, enzymes, carbon dioxide (to help protect flavor).;;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;0;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:cheeses;Cheeses;;;;;;;;335;335;;2.21;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;;;0.088;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0015400200813;http://world-en.openfoodfacts.org/product/0015400200813/vitamin-d-milk-shur-saving;usda-ndb-import;1489138629;2017-03-10T09:37:09Z;1489138629;2017-03-10T09:37:09Z;Vitamin D Milk;;;;;Shur Saving;shur-saving;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, vitamin d3.;;;;;;240 ml (1 cup);240;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;259;259;;3.33;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;5.42;5;;;;;;;;;0;;;3.33;;;;0.13716;0.054864;;0.0000375;;0.00000105;;;0.0005;;;;;;;;;;;;;;0.104;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400200912;http://world-en.openfoodfacts.org/product/0015400200912/western-family-nonfat-cottage-cheese;usda-ndb-import;1489078071;2017-03-09T16:47:51Z;1587589501;2020-04-22T21:05:01Z;Western family, nonfat cottage cheese;;;;;Western Family,  Western Family Foods  Inc.;western-family,western-family-foods-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured skim milk, whey, salt, potassium chloride, modified corn starch, cultured dextrose, artificial color (titanium dioxide), guar gum, sorbic acid (to maintain freshness), locust bean gum, lactic acid, natural flavors, carrageenan preservative 80, potato maltodextrin, vitamin a palmitate.;;;;;;0.5 cup (113 g);113;;5;;en:e171,en:e200,en:e270,en:e410,en:e412;E171 - Titanium dioxide,E200 - Sorbic acid,E270 - Lactic acid,E410 - Locust bean gum,E412 - Guar gum;0;;;0;;;-2;a;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:cheeses;Cheeses;;;;;;;;297;297;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5.31;4.42;;;;;;;;;0;;;11.5;;;;0.73;0.292;;0.0000795;;;;;0;;;;;;;;;;;;;;0.071;;0.00032;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0015400202213;http://world-en.openfoodfacts.org/product/0015400202213/western-family-half-half;usda-ndb-import;1489142897;2017-03-10T10:48:17Z;1587635068;2020-04-23T09:44:28Z;Western family, half & half;;;;;Western Family,  Western Family Foods  Inc.;western-family,western-family-foods-inc;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream.;;;;;;2 Tbsp (30 ml);30;;0;;;;0;;;0;;;5;c;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:creams;Creams;;;;;;;;556;556;;10;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.05;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0000999;;;;;0;;;;;;;;;;;;0.15;;0.133;;0;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0015400202480;http://world-en.openfoodfacts.org/product/0015400202480/2-reduced-fat-milk;org-database-usda;1587667597;2020-04-23T18:46:37Z;1587667597;2020-04-23T18:46:37Z;2% reduced fat milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Reduced fat milk, vitamin a palmitate, vitamin d3;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;0;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:milks;Milks;;;;;;;;226;226;;2.08;1.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.008;5.42;5;;;;;;;;;0;;;3.33;;;;0.135;0.054;;0.0000624;;;;;0.0005;;;;;;;;;;;;0.167;;0.125;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0015400202763;http://world-en.openfoodfacts.org/product/0015400202763/western-family-light-sour-cream;usda-ndb-import;1489066275;2017-03-09T13:31:15Z;1587580548;2020-04-22T18:35:48Z;Western family, light sour cream;;;;;Western Family;western-family;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured grade a milk and cream, vitamin a palmitate*, enzyme.;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;4;c;;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:creams;Creams;;;;;;;;556;556;;8.33;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;6.67;6.67;;;;;;;;;0;;;3.33;;;;0.1675;0.067;;0.0003;;;;;0;;;;;;;;;;;;;;0.2;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0015400202879;http://world-en.openfoodfacts.org/product/0015400202879/half-half-western-family;usda-ndb-import;1489142898;2017-03-10T10:48:18Z;1587635069;2020-04-23T09:44:29Z;Half & Half;;;;;Western Family,  Western Family Foods  Inc.;western-family,western-family-foods-inc;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream.;;;;;;2 Tbsp (30 ml);30;;0;;;;0;;;0;;;5;c;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:creams;Creams;;;;;;;;556;556;;10;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.05;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0000999;;;;;0;;;;;;;;;;;;0.15;;0.133;;0;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0015400202909;http://world-en.openfoodfacts.org/product/0015400202909/original-sour-cream-western-family;usda-ndb-import;1489063441;2017-03-09T12:44:01Z;1587578672;2020-04-22T18:04:32Z;Original Sour Cream;;;;;Western Family;western-family;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured milk and cream, enzymes.;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:creams;Creams;;;;;;;;837;837;;16.67;11.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0002001;;;;;0;;;;;;;;;;;;;;0.133;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015400202947;http://world-en.openfoodfacts.org/product/0015400202947/original-sour-cream-western-family;usda-ndb-import;1489063434;2017-03-09T12:43:54Z;1587578659;2020-04-22T18:04:19Z;Original Sour Cream;;;;;Western Family;western-family;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured milk and cream, enzymes.;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:creams;Creams;;;;;;;;837;837;;16.67;11.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0002001;;;;;0;;;;;;;;;;;;;;0.133;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015400203142;http://world-en.openfoodfacts.org/product/0015400203142/1-low-fat-buttermilk;org-database-usda;1587657666;2020-04-23T16:01:06Z;1587657667;2020-04-23T16:01:07Z;1% low fat buttermilk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured low fat milk, modified food starch, sodium citrate, salt, sodium phosphate, mono and diglycerides, carrageenan, locust bean gum, vitamin a palmitate, vitamin d3;;;;;;1 cup (240 ml);240;;4;;en:e331,en:e407,en:e410,en:e471;E331 - Sodium citrates,E407 - Carrageenan,E410 - Locust bean gum,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;0;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:milks;Milks;;;;;;;;176;176;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5.42;5;;;;;;;;;0;;;3.33;;;;0.355;0.142;;0.0000624;;;;;0;;;;;;;;;;;;;;0.125;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
