0026400128007;http://world-en.openfoodfacts.org/product/0026400128007/darigold-medium-white-cheddar-shredded-cheese;usda-ndb-import;1489138558;2017-03-10T09:35:58Z;1587631049;2020-04-23T08:37:29Z;Darigold, medium white cheddar shredded cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Cheeses from the United Kingdom, Cheeses from England, Cheddar cheese, Grated cheese;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:grated-cheese;Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese,Grated cheese;;;;;;;;;;;;;;;United States;en:united-states;United States;White cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes), potato starch and powdered cellulose (to prevent caking), natamycin (a natural mold inhibitor);;;;;;0.25 cup (28 g);28;;2;;en:e235,en:e460,en:e460ii;E235 - Natamycin,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:grated-cheese;Grated cheese;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0026400128014;http://world-en.openfoodfacts.org/product/0026400128014/darigold-sharp-white-cheddar-shredded-cheese;usda-ndb-import;1489064166;2017-03-09T12:56:06Z;1587579159;2020-04-22T18:12:39Z;Darigold, sharp white cheddar shredded cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Cheeses from the United Kingdom, Cheeses from England, Cheddar cheese, Grated cheese;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:grated-cheese;Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese,Grated cheese;;;;;;;;;;;;;;;United States;en:united-states;United States;White cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes), potato starch and powdered cellulose (to prevent caking), natamycin (a natural mold inhibitor);;;;;;0.25 cup (28 g);28;;2;;en:e235,en:e460,en:e460ii;E235 - Natamycin,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:grated-cheese;Grated cheese;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0026400128038;http://world-en.openfoodfacts.org/product/0026400128038/darigold-shredded-cheese-mexican-blend;usda-ndb-import;1489064174;2017-03-09T12:56:14Z;1587579167;2020-04-22T18:12:47Z;Darigold, shredded cheese, mexican blend;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses, Mexican cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:mexican-cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses,Mexican cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;White cheddar, monterey jack, asadero and queso quesadilla cheeses (pasteurized milk, cheese cultures, salt, enzymes), potato starch, and powdered cellulose (to prevent caking), natamycin (a natural almond inhibitor);;;;;;0.25 cup (28 g);28;;2;;en:e235,en:e460,en:e460ii;E235 - Natamycin,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:mexican-cheeses;Mexican cheeses;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0026400163909;http://world-en.openfoodfacts.org/product/0026400163909/cottage-cheese;org-database-usda;1587637413;2020-04-23T10:23:33Z;1587637413;2020-04-23T10:23:33Z;Cottage cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, nonfat milk, cream, whey, salt, guar gum, carrageenan, cultured dextrose, locust bean gum, citric acid, polysorbate 80, acetylated monoglycerides, natural flavor, enzymes, carbon dioxide (to help protect flavor).;en:milk;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;2;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;406;406;;3.98;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.022;4.42;3.54;;;;;;;;;0;;;12.39;;;;0.93;0.372;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.133;;0.088;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0026400170808;http://world-en.openfoodfacts.org/product/0026400170808/darigold-cottage-cheese;usda-ndb-import;1489138511;2017-03-10T09:35:11Z;1587630918;2020-04-23T08:35:18Z;Darigold, cottage cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk and cream, whey, salt, guar gum, carrageenan, locust bean gum, citric acid, polysorbate 80, acetylated monoglycerides, natural flavor, enzymes, carbon dioxide (to help protect flavor);;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;2;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;406;406;;4.42;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.022;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.133;;0.088;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0026400170907;http://world-en.openfoodfacts.org/product/0026400170907/cottage-cheese-darigold;usda-ndb-import;1489062659;2017-03-09T12:30:59Z;1489062659;2017-03-09T12:30:59Z;Cottage Cheese;;;;;Darigold;darigold;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk and cream, whey, salt, guar gum, carrageenan, locust bean gum, citric acid, polysorbate 80, acetylated monoglycerides, natural flavor, carbon dioxide (to help protect flavor);;;;;;113 g (0.5 cup);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;406;406;;4.42;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.022;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.96774;0.387096;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.133;;0.088;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0026400171003;http://world-en.openfoodfacts.org/product/0026400171003/cottage-cheese-darigold;usda-ndb-import;1489062624;2017-03-09T12:30:24Z;1587578140;2020-04-22T17:55:40Z;Cottage cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk, whey, salt, guar gum, citric acid, carrageenan, locust bean gum, polysorbate 80, acetylated monoglycerides, natural flavor, vitamin a palmitate*, enzymes, carbon dioxide (to help protect flavor).;;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;0;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;335;335;;2.21;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.133;;0.088;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0026400171102;http://world-en.openfoodfacts.org/product/0026400171102/darigold-2-milkfat-cottage-cheese-pineapple;usda-ndb-import;1489062676;2017-03-09T12:31:16Z;1587578178;2020-04-22T17:56:18Z;Darigold, 2% milkfat cottage cheese, pineapple;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, crushed pineapple (pineapple, high fructose corn syrup, modified food starch, water, natural flavors, salt, cellulose gum, sodium citrate), whey, salt, guar, gum, carrageenan, locust bean gum, citric acid, polysorbate 80, acetylated monoglycerides, natural flavor, vitamin a palmitate*, enzymes, carbon dioxide (to help protect flavor);;;;;;0.5 cup (113 g);113;;8;;en:e290,en:e330,en:e331,en:e407,en:e410,en:e412,en:e433,en:e466;E290 - Carbon dioxide,E330 - Citric acid,E331 - Sodium citrates,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;1;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;406;406;;1.77;0.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.009;12.39;11.5;;;;;;;;;0;;;8.85;;;;0.8175;0.327;;0.0000531;;;;;0.0021;;;;;;;;;;;;0.124;;0.071;;0.00032;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0026400171805;http://world-en.openfoodfacts.org/product/0026400171805/darigold-cottage-cheese;usda-ndb-import;1489062664;2017-03-09T12:31:04Z;1587578168;2020-04-22T17:56:08Z;Darigold, cottage cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk, whey, salt, guar gum, carrageenan, locust bean gum, citric acid, polysorbate 80, acetylated monoglycerides, natural flavor, vitamin a palmitate*, enzymes, carbon dioxide (to help protect flavor);;;;;;0.5 cup (113 g);113;;6;;en:e290,en:e330,en:e407,en:e410,en:e412,en:e433;E290 - Carbon dioxide,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;0;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;335;335;;2.21;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;4.42;3.54;;;;;;;;;0;;;11.5;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.133;;0.088;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0026400189008;http://world-en.openfoodfacts.org/product/0026400189008/darigold-fat-free-cottage-cheese;usda-ndb-import;1489062655;2017-03-09T12:30:55Z;1587578161;2020-04-22T17:56:01Z;Darigold, fat free cottage cheese;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, nonfat milk, whey, salt, citric acid, titanium dioxide (color)*, guar gum, locust bean gum, carrageenan, polysorbate 80, sodium phosphate, monopotassium phosphate, potassium sorbate (preservative), natural flavor, vitamin a palmitate*, enzymes, carbon dioxide (to help protect flavor).;;;;;;0.5 cup (113 g);113;;9;;en:e171,en:e202,en:e290,en:e330,en:e340,en:e340i,en:e407,en:e410,en:e412,en:e433;E171 - Titanium dioxide,E202 - Potassium sorbate,E290 - Carbon dioxide,E330 - Citric acid,E340 - Potassium phosphates,E340i - Monopotassium phosphate,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;-1;a;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:cheeses;Cheeses;;;;;;;;297;297;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5.31;4.42;;;;;;;;;0;;;12.39;;;;0.9525;0.381;;0.0000531;;;;;0.0011;;;;;;;;;;;;0.159;;0.088;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0026400222804;http://world-en.openfoodfacts.org/product/0026400222804/darigold-pure-simple-sour-cream;usda-ndb-import;1489138557;2017-03-10T09:35:57Z;1587631045;2020-04-23T08:37:25Z;Darigold, pure & simple sour cream;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Creams, Sour creams;en:dairies,en:fermented-foods,en:creams,en:fermented-milk-products,en:fermented-creams,en:sour-creams;Dairies,Fermented foods,Creams,Fermented milk products,Fermented creams,Sour creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured milk and cream, enzymes.;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:sour-creams;Sour creams;;;;;;;;837;837;;16.67;11.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0002001;;;;;0;;;;;;;;;;;;0.15;;0.133;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0026400223009;http://world-en.openfoodfacts.org/product/0026400223009/sour-cream-darigold;usda-ndb-import;1489062652;2017-03-09T12:30:52Z;1587578158;2020-04-22T17:55:58Z;Sour Cream;;;;;Darigold;darigold;Dairies, Fermented foods, Fermented milk products, Creams, Sour creams;en:dairies,en:fermented-foods,en:creams,en:fermented-milk-products,en:fermented-creams,en:sour-creams;Dairies,Fermented foods,Creams,Fermented milk products,Fermented creams,Sour creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured milk and cream, enzymes;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Darigold, Inc.;en:sour-creams;Sour creams;https://static.openfoodfacts.org/images/products/002/640/022/3009/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/640/022/3009/front_en.3.200.jpg;;;;;;837;837;;16.67;11.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0002001;;;;;0;;;;;;;;;;;;0.15;;0.133;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0026400223207;http://world-en.openfoodfacts.org/product/0026400223207/darigold-original-sour-cream;usda-ndb-import;1489138451;2017-03-10T09:34:11Z;1587630864;2020-04-23T08:34:24Z;Darigold, original sour cream;;;;;Darigold;darigold;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured milk and cream, enzymes;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Darigold, Inc.;en:creams;Creams;;;;;;;;837;837;;16.67;11.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;3.33;3.33;;;;;;;;;0;;;3.33;;;;0.125;0.05;;0.0002001;;;;;0;;;;;;;;;;;;0.15;;0.133;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
